ability_band,sex,course,is_major,ability_lo_min,n,finish_p10_min,finish_p50_min,finish_p90_min,mean_positive_split,mean_split_ratio,htw_rate,mean_severity,severity_none_rate,severity_mild_rate,severity_moderate_rate,severity_severe_rate,pace_first_half_p10,pace_first_half_p25,pace_first_half_p50,pace_first_half_p75,pace_first_half_p90,base_pace_p10,base_pace_p25,base_pace_p50,base_pace_p75,base_pace_p90,recommended_first_half_lo,recommended_first_half_hi,recommended_base_pace_lo,recommended_base_pace_hi
a270,F,London,True,270,21267,273.29998779296875,286.3166809082031,298.3833312988281,0.12331215292215347,1.12331223487854,0.22382094324540366,0.11332221329212189,0.4876569332769079,0.459256124512155,0.04763248224949452,0.0054544599614426105,5.987500190734863,6.182499885559082,6.389166831970215,6.605000019073486,6.81416654586792,6.056666851043701,6.25,6.453333377838135,6.672222137451172,6.888888835906982,6.182499885559082,6.605000019073486,6.25,6.672222137451172
a270,F,New York,True,270,27561,273.3833312988281,286.5666809082031,299.4666748046875,0.12416469305753708,1.1241647005081177,0.2524944668190559,0.12015305459499359,0.46199339646602083,0.4681978157541454,0.06157251188273285,0.008236275897100976,5.9741668701171875,6.184999942779541,6.40749979019165,6.641666889190674,6.869999885559082,6.021111011505127,6.222222328186035,6.44444465637207,6.674444675445557,6.911110877990723,6.184999942779541,6.641666889190674,6.222222328186035,6.674444675445557
a270,M,Berlin,True,270,59775,272.9166564941406,285.1166687011719,299.0833435058594,0.16325221955776215,1.163252353668213,0.4663488080301129,0.1595393270254135,0.3565035549979088,0.44550397323295693,0.16227519866164786,0.03571727310748641,5.741666793823242,6.002500057220459,6.294166564941406,6.553333282470703,6.802499771118164,5.774444580078125,6.037777900695801,6.3222222328186035,6.587777614593506,6.8466668128967285,6.002500057220459,6.553333282470703,6.037777900695801,6.587777614593506
a270,M,Boston,True,270,4658,272.9166564941406,284.54998779296875,298.20501708984375,0.19618062674999237,1.1961807012557983,0.4950622584800343,0.18834933638572693,0.2574066122799485,0.48776298840704163,0.19557750107342206,0.059252898239587806,5.635833263397217,5.9066667556762695,6.190833568572998,6.454166889190674,6.679999828338623,5.687777996063232,5.9522223472595215,6.233888626098633,6.502222061157227,6.739999771118164,5.9066667556762695,6.454166889190674,5.9522223472595215,6.502222061157227
a270,M,Chicago,True,270,6799,272.8999938964844,285.29998779296875,298.4366455078125,0.18511152267456055,1.1851115226745605,0.5849389616120018,0.18605637550354004,0.2695984703632887,0.4713928518899838,0.19973525518458596,0.05927342256214149,5.674166679382324,5.925000190734863,6.21750020980835,6.485833168029785,6.746833324432373,5.683111190795898,5.941111087799072,6.222222328186035,6.493333339691162,6.740221977233887,5.925000190734863,6.485833168029785,5.941111087799072,6.493333339691162
a270,M,London,True,270,20841,273.25,286.2833251953125,298.54998779296875,0.20423416793346405,1.20423424243927,0.5616333189386306,0.19168071448802948,0.22949954416774626,0.5006957439662204,0.22028693440813782,0.04951777745789549,5.669166564941406,5.902500152587891,6.163333415985107,6.416666507720947,6.6558332443237305,5.732222080230713,5.972222328186035,6.234444618225098,6.486666679382324,6.730000019073486,5.902500152587891,6.416666507720947,5.972222328186035,6.486666679382324
a270,M,New York,True,270,26616,273.25,286.3999938964844,299.8833312988281,0.1998526155948639,1.1998525857925415,0.5562067929065224,0.1938517987728119,0.23271716260895703,0.4852720168319808,0.2256161707243763,0.0563946498346859,5.662499904632568,5.90749979019165,6.204166889190674,6.482500076293945,6.764999866485596,5.696666717529297,5.94777774810791,6.2377777099609375,6.515555381774902,6.801111221313477,5.90749979019165,6.482500076293945,5.94777774810791,6.515555381774902
a300,F,Berlin,True,300,19536,302.5333251953125,313.8500061035156,327.54998779296875,0.12972235679626465,1.1297224760055542,0.2767710892710893,0.11956854909658432,0.4716932841932842,0.45290745290745293,0.06633906633906633,0.00906019656019656,6.550833225250244,6.784999847412109,7.014166831970215,7.230000019073486,7.440000057220459,6.634444236755371,6.866666793823242,7.095555782318115,7.325555324554443,7.550000190734863,6.784999847412109,7.230000019073486,6.866666793823242,7.325555324554443
a300,F,Boston,True,300,3083,302.6166687011719,313.8833312988281,327.51666259765625,0.15974555909633636,1.1597455739974976,0.32306195264352905,0.14465683698654175,0.3529030165423289,0.5400583846902368,0.08530651962374311,0.02173207914369121,6.455999851226807,6.678750038146973,6.920000076293945,7.147083282470703,7.354166507720947,6.545555591583252,6.779444694519043,7.02222204208374,7.261111259460449,7.4831109046936035,6.678750038146973,7.147083282470703,6.779444694519043,7.261111259460449
a300,F,Chicago,True,300,6003,302.8333435058594,315.20001220703125,328.2633361816406,0.13876546919345856,1.1387654542922974,0.34549391970681326,0.13509200513362885,0.3983008495752124,0.49808429118773945,0.08895552223888056,0.014659336998167584,6.542500019073486,6.762083053588867,6.99833345413208,7.233333110809326,7.4666666984558105,6.583555698394775,6.804444313049316,7.038888931274414,7.278888702392578,7.521999835968018,6.762083053588867,7.233333110809326,6.804444313049316,7.278888702392578
a300,F,London,True,300,17195,302.8999938964844,315.1499938964844,328.04998779296875,0.15498866140842438,1.1549886465072632,0.3223029950567025,0.13919028639793396,0.34323931375399824,0.5700494329747019,0.07682465833091015,0.009886594940389648,6.513333320617676,6.712500095367432,6.933333396911621,7.152500152587891,7.371333122253418,6.613333225250244,6.813333511352539,7.0366668701171875,7.263333320617676,7.497777938842773,6.712500095367432,7.152500152587891,6.813333511352539,7.263333320617676
a300,F,New York,True,300,18943,302.8666687011719,315.4333190917969,329.1666564941406,0.15375761687755585,1.1537576913833618,0.3370638230480916,0.14444810152053833,0.33922821094863537,0.5523412342290028,0.09338541941614317,0.015045135406218655,6.497499942779541,6.722499847412109,6.955833435058594,7.198333263397217,7.460000038146973,6.573333263397217,6.788888931274414,7.024444580078125,7.265555381774902,7.5286664962768555,6.722499847412109,7.198333263397217,6.788888931274414,7.265555381774902
